Family,SeqIdx,MaxID,MinSubs,SeqLen
zf-C2H2,116,0.5217391304347826,11,23
zf-C2H2,117,0.4782608695652174,12,23
zf-C2H2,118,0.5217391304347826,11,23
zf-C2H2,119,0.5217391304347826,11,23
zf-C2H2,120,0.5217391304347826,11,23
zf-C2H2,121,0.5652173913043478,10,23
zf-C2H2,122,0.4782608695652174,12,23
zf-C2H2,123,0.5217391304347826,11,23
zf-C2H2,124,0.5217391304347826,11,23
zf-C2H2,125,0.5652173913043478,10,23
zf-C2H2,126,0.43478260869565216,13,23
zf-C2H2,127,0.5652173913043478,10,23
zf-C2H2,128,0.5217391304347826,11,23
zf-C2H2,129,0.5652173913043478,10,23
zf-C2H2,130,0.5217391304347826,11,23
zf-C2H2,131,0.6086956521739131,9,23
zf-C2H2,132,0.6086956521739131,9,23
zf-C2H2,133,0.5652173913043478,10,23
zf-C2H2,134,0.5652173913043478,10,23
zf-C2H2,135,0.5217391304347826,11,23
zf-C2H2,136,0.5652173913043478,10,23
zf-C2H2,137,0.5652173913043478,10,23
zf-C2H2,138,0.5652173913043478,10,23
zf-C2H2,139,0.5217391304347826,11,23
zf-C2H2,140,0.5652173913043478,10,23
zf-C2H2,141,0.5217391304347826,11,23
zf-C2H2,142,0.5217391304347826,11,23
zf-C2H2,143,0.5652173913043478,10,23
zf-C2H2,144,0.5217391304347826,11,23
zf-C2H2,145,0.5217391304347826,11,23
zf-C2H2,146,0.6086956521739131,9,23
zf-C2H2,147,0.6086956521739131,9,23
zf-C2H2,148,0.5217391304347826,11,23
zf-C2H2,149,0.6086956521739131,9,23
zf-C2H2,150,0.5217391304347826,11,23
PDZ,1,0.5903614457831325,34,83
PDZ,2,0.5421686746987951,38,83
PDZ,3,0.4939759036144578,42,83
PDZ,4,0.5662650602409639,36,83
PDZ,5,0.6626506024096386,28,83
PDZ,6,0.6265060240963856,31,83
PDZ,7,0.5421686746987951,38,83
PDZ,8,0.5783132530120482,35,83
PDZ,9,0.6265060240963856,31,83
PDZ,10,0.5662650602409639,36,83
PDZ,11,0.5060240963855421,41,83
PDZ,12,0.46987951807228917,44,83
PDZ,13,0.5301204819277109,39,83
PDZ,14,0.39759036144578314,50,83
PDZ,15,0.5301204819277109,39,83
PDZ,16,0.5301204819277109,39,83
PDZ,17,0.5421686746987951,38,83
PDZ,18,0.40963855421686746,49,83
PDZ,19,0.4819277108433735,43,83
PDZ,20,0.5903614457831325,34,83
PDZ,21,0.46987951807228917,44,83
PDZ,22,0.4578313253012048,45,83
PDZ,23,0.5301204819277109,39,83
PDZ,24,0.5180722891566265,40,83
PDZ,25,0.7590361445783133,20,83
PDZ,26,0.5542168674698795,37,83
PDZ,27,0.4939759036144578,42,83
PDZ,28,0.5060240963855421,41,83
PDZ,29,0.4939759036144578,42,83
PDZ,30,0.6024096385542169,33,83
PDZ,31,0.43373493975903615,47,83
PDZ,32,0.42168674698795183,48,83
PDZ,33,0.6144578313253012,32,83
PDZ,34,0.5903614457831325,34,83
PDZ,35,0.5180722891566265,40,83
PDZ,36,0.7228915662650602,23,83
PDZ,37,0.5060240963855421,41,83
PDZ,38,0.43373493975903615,47,83
PDZ,39,0.43373493975903615,47,83
PDZ,40,0.42168674698795183,48,83
PDZ,41,0.5421686746987951,38,83
PDZ,42,0.4939759036144578,42,83
PDZ,43,0.5180722891566265,40,83
PDZ,44,0.6265060240963856,31,83
PDZ,45,0.5180722891566265,40,83
PDZ,46,0.5903614457831325,34,83
PDZ,47,0.5301204819277109,39,83
PDZ,48,0.7108433734939759,24,83
PDZ,49,0.5421686746987951,38,83
PDZ,50,0.46987951807228917,44,83
PDZ,51,0.6024096385542169,33,83
PDZ,52,0.6024096385542169,33,83
PDZ,53,0.4819277108433735,43,83
PDZ,54,0.6987951807228916,25,83
PDZ,55,0.5542168674698795,37,83
PDZ,56,0.5180722891566265,40,83
PDZ,57,0.5662650602409639,36,83
PDZ,58,0.5903614457831325,34,83
PDZ,59,0.46987951807228917,44,83
PDZ,60,0.5060240963855421,41,83
PDZ,61,0.6265060240963856,31,83
PDZ,62,0.5060240963855421,41,83
PDZ,63,0.5060240963855421,41,83
PDZ,64,0.5180722891566265,40,83
PDZ,65,0.4578313253012048,45,83
PDZ,66,0.6385542168674698,30,83
PDZ,67,0.5301204819277109,39,83
PDZ,68,0.4457831325301205,46,83
PDZ,69,0.5060240963855421,41,83
PDZ,70,0.5903614457831325,34,83
PDZ,71,0.6024096385542169,33,83
PDZ,72,0.4578313253012048,45,83
PDZ,73,0.6265060240963856,31,83
PDZ,74,0.5783132530120482,35,83
PDZ,75,0.6144578313253012,32,83
PDZ,76,0.5662650602409639,36,83
PDZ,77,0.5060240963855421,41,83
PDZ,78,0.5180722891566265,40,83
PDZ,79,0.46987951807228917,44,83
PDZ,80,0.4578313253012048,45,83
PDZ,81,0.4819277108433735,43,83
PDZ,82,0.4578313253012048,45,83
PDZ,83,0.4457831325301205,46,83
PDZ,84,0.5903614457831325,34,83
PDZ,85,0.6144578313253012,32,83
PDZ,86,0.5783132530120482,35,83
PDZ,87,0.5903614457831325,34,83
PDZ,88,0.42168674698795183,48,83
PDZ,89,0.5662650602409639,36,83
PDZ,90,0.5662650602409639,36,83
PDZ,91,0.5662650602409639,36,83
PDZ,92,0.6385542168674698,30,83
PDZ,93,0.4578313253012048,45,83
PDZ,94,0.5421686746987951,38,83
PDZ,95,0.5903614457831325,34,83
PDZ,96,0.6024096385542169,33,83
PDZ,97,0.4457831325301205,46,83
PDZ,98,0.46987951807228917,44,83
PDZ,99,0.5783132530120482,35,83
PDZ,100,0.4819277108433735,43,83
PDZ,101,0.4578313253012048,45,83
PDZ,102,0.4457831325301205,46,83
PDZ,103,0.7349397590361446,22,83
PDZ,104,0.4578313253012048,45,83
PDZ,105,0.5662650602409639,36,83
PDZ,106,0.5903614457831325,34,83
PDZ,107,0.6144578313253012,32,83
PDZ,108,0.5542168674698795,37,83
PDZ,109,0.6024096385542169,33,83
PDZ,110,0.4819277108433735,43,83
PDZ,111,0.5180722891566265,40,83
PDZ,112,0.5662650602409639,36,83
PDZ,113,0.5301204819277109,39,83
PDZ,114,0.4939759036144578,42,83
PDZ,115,0.46987951807228917,44,83
PDZ,116,0.6506024096385542,29,83
PDZ,117,0.42168674698795183,48,83
PDZ,118,0.5662650602409639,36,83
PDZ,119,0.5662650602409639,36,83
PDZ,120,0.5542168674698795,37,83
PDZ,121,0.6024096385542169,33,83
PDZ,122,0.46987951807228917,44,83
PDZ,123,0.4939759036144578,42,83
PDZ,124,0.6265060240963856,31,83
PDZ,125,0.6385542168674698,30,83
PDZ,126,0.43373493975903615,47,83
PDZ,127,0.5542168674698795,37,83
PDZ,128,0.8554216867469879,12,83
PDZ,129,0.46987951807228917,44,83
PDZ,130,0.6385542168674698,30,83
PDZ,131,0.5060240963855421,41,83
PDZ,132,0.5542168674698795,37,83
PDZ,133,0.6265060240963856,31,83
PDZ,134,0.6024096385542169,33,83
PDZ,135,0.6265060240963856,31,83
PDZ,136,0.5060240963855421,41,83
PDZ,137,0.5301204819277109,39,83
PDZ,138,0.5903614457831325,34,83
PDZ,139,0.5662650602409639,36,83
PDZ,140,0.4939759036144578,42,83
PDZ,141,0.5301204819277109,39,83
PDZ,142,0.5421686746987951,38,83
PDZ,143,0.5542168674698795,37,83
PDZ,144,0.5542168674698795,37,83
PDZ,145,0.6024096385542169,33,83
PDZ,146,0.4939759036144578,42,83
PDZ,147,0.5301204819277109,39,83
PDZ,148,0.6385542168674698,30,83
PDZ,149,0.4578313253012048,45,83
PDZ,150,0.4457831325301205,46,83
Pkinase,1,0.45038167938931295,144,262
Pkinase,2,0.6183206106870229,100,262
Pkinase,3,0.49236641221374045,133,262
Pkinase,4,0.5343511450381679,122,262
Pkinase,5,0.4961832061068702,132,262
Pkinase,6,0.46564885496183206,140,262
Pkinase,7,0.4961832061068702,132,262
Pkinase,8,0.4770992366412214,137,262
Pkinase,9,0.4770992366412214,137,262
Pkinase,10,0.549618320610687,118,262
Pkinase,11,0.5229007633587787,125,262
Pkinase,12,0.4618320610687023,141,262
Pkinase,13,0.46946564885496184,139,262
Pkinase,14,0.5419847328244275,120,262
Pkinase,15,0.5267175572519084,124,262
Pkinase,16,0.48854961832061067,134,262
Pkinase,17,0.5076335877862596,129,262
Pkinase,18,0.46564885496183206,140,262
Pkinase,19,0.5916030534351145,107,262
Pkinase,20,0.583969465648855,109,262
Pkinase,21,0.5648854961832062,114,262
Pkinase,22,0.5190839694656488,126,262
Pkinase,23,0.4618320610687023,141,262
Pkinase,24,0.5801526717557252,110,262
Pkinase,25,0.4541984732824427,143,262
Pkinase,26,0.46946564885496184,139,262
Pkinase,27,0.5305343511450382,123,262
Pkinase,28,0.5152671755725191,127,262
Pkinase,29,0.6106870229007634,102,262
Pkinase,30,0.4770992366412214,137,262
Pkinase,31,0.6374045801526718,95,262
Pkinase,32,0.46946564885496184,139,262
Pkinase,33,0.4580152671755725,142,262
Pkinase,34,0.5381679389312977,121,262
Pkinase,35,0.6030534351145038,104,262
Pkinase,36,0.5305343511450382,123,262
Pkinase,37,0.49236641221374045,133,262
Pkinase,38,0.5954198473282443,106,262
Pkinase,39,0.48091603053435117,136,262
Pkinase,40,0.5534351145038168,117,262
Pkinase,41,0.4961832061068702,132,262
Pkinase,42,0.4732824427480916,138,262
Pkinase,43,0.5076335877862596,129,262
Pkinase,44,0.48091603053435117,136,262
Pkinase,45,0.5458015267175572,119,262
Pkinase,46,0.5458015267175572,119,262
Pkinase,47,0.5725190839694656,112,262
Pkinase,48,0.46564885496183206,140,262
Pkinase,49,0.5916030534351145,107,262
Pkinase,50,0.5152671755725191,127,262
Pkinase,51,0.5076335877862596,129,262
Pkinase,52,0.5992366412213741,105,262
Pkinase,53,0.5343511450381679,122,262
Pkinase,54,0.5,131,262
Pkinase,55,0.5229007633587787,125,262
Pkinase,56,0.45038167938931295,144,262
Pkinase,57,0.6068702290076335,103,262
Pkinase,58,0.44274809160305345,146,262
Pkinase,59,0.5610687022900763,115,262
Pkinase,60,0.5305343511450382,123,262
Pkinase,61,0.5267175572519084,124,262
Pkinase,62,0.49236641221374045,133,262
Pkinase,63,0.48854961832061067,134,262
Pkinase,64,0.5229007633587787,125,262
Pkinase,65,0.4961832061068702,132,262
Pkinase,66,0.4770992366412214,137,262
Pkinase,67,0.5038167938931297,130,262
Pkinase,68,0.5267175572519084,124,262
Pkinase,69,0.5,131,262
Pkinase,70,0.5534351145038168,117,262
Pkinase,71,0.4732824427480916,138,262
Pkinase,72,0.5076335877862596,129,262
Pkinase,73,0.48091603053435117,136,262
Pkinase,74,0.6259541984732825,98,262
Pkinase,75,0.48854961832061067,134,262
Pkinase,76,0.4961832061068702,132,262
Pkinase,77,0.5916030534351145,107,262
Pkinase,78,0.6564885496183206,90,262
Pkinase,79,0.4961832061068702,132,262
Pkinase,80,0.5687022900763359,113,262
Pkinase,81,0.49236641221374045,133,262
Pkinase,82,0.5305343511450382,123,262
Pkinase,83,0.4732824427480916,138,262
Pkinase,84,0.4618320610687023,141,262
Pkinase,85,0.5458015267175572,119,262
Pkinase,86,0.5114503816793893,128,262
Pkinase,87,0.5190839694656488,126,262
Pkinase,88,0.5152671755725191,127,262
Pkinase,89,0.48091603053435117,136,262
Pkinase,90,0.5343511450381679,122,262
Pkinase,91,0.46946564885496184,139,262
Pkinase,92,0.4580152671755725,142,262
Pkinase,93,0.5572519083969466,116,262
Pkinase,94,0.5152671755725191,127,262
Pkinase,95,0.48091603053435117,136,262
Pkinase,96,0.4770992366412214,137,262
Pkinase,97,0.5076335877862596,129,262
Pkinase,98,0.4770992366412214,137,262
Pkinase,99,0.5572519083969466,116,262
Pkinase,100,0.46564885496183206,140,262
Pkinase,101,0.48854961832061067,134,262
Pkinase,102,0.4770992366412214,137,262
Pkinase,103,0.4732824427480916,138,262
Pkinase,104,0.5419847328244275,120,262
Pkinase,105,0.4770992366412214,137,262
Pkinase,106,0.5534351145038168,117,262
Pkinase,107,0.48854961832061067,134,262
Pkinase,108,0.48854961832061067,134,262
Pkinase,109,0.5610687022900763,115,262
Pkinase,110,0.46564885496183206,140,262
Pkinase,111,0.49236641221374045,133,262
Pkinase,112,0.5229007633587787,125,262
Pkinase,113,0.5343511450381679,122,262
Pkinase,114,0.5152671755725191,127,262
Pkinase,115,0.4732824427480916,138,262
Pkinase,116,0.48854961832061067,134,262
Pkinase,117,0.44656488549618323,145,262
Pkinase,118,0.46946564885496184,139,262
Pkinase,119,0.49236641221374045,133,262
Pkinase,120,0.5458015267175572,119,262
Pkinase,121,0.5190839694656488,126,262
Pkinase,122,0.48091603053435117,136,262
Pkinase,123,0.5152671755725191,127,262
Pkinase,124,0.5229007633587787,125,262
Pkinase,125,0.6068702290076335,103,262
Pkinase,126,0.46564885496183206,140,262
Pkinase,127,0.5190839694656488,126,262
Pkinase,128,0.7213740458015268,73,262
Pkinase,129,0.4847328244274809,135,262
Pkinase,130,0.5725190839694656,112,262
Pkinase,131,0.5916030534351145,107,262
Pkinase,132,0.5992366412213741,105,262
Pkinase,133,0.49236641221374045,133,262
Pkinase,134,0.5305343511450382,123,262
Pkinase,135,0.5229007633587787,125,262
Pkinase,136,0.4847328244274809,135,262
Pkinase,137,0.4961832061068702,132,262
Pkinase,138,0.4770992366412214,137,262
Pkinase,139,0.4580152671755725,142,262
Pkinase,140,0.49236641221374045,133,262
Pkinase,141,0.4732824427480916,138,262
Pkinase,142,0.5381679389312977,121,262
Pkinase,143,0.48854961832061067,134,262
Pkinase,144,0.5687022900763359,113,262
Pkinase,145,0.5,131,262
Pkinase,146,0.4541984732824427,143,262
Pkinase,147,0.4732824427480916,138,262
Pkinase,148,0.5,131,262
Pkinase,149,0.48091603053435117,136,262
Pkinase,150,0.5343511450381679,122,262
Defensin_beta,1,0.5555555555555556,16,36
Defensin_beta,2,0.6944444444444444,11,36
Defensin_beta,3,0.7777777777777778,8,36
Defensin_beta,4,0.6111111111111112,14,36
Defensin_beta,5,0.7222222222222222,10,36
Defensin_beta,6,0.6111111111111112,14,36
Defensin_beta,7,0.5833333333333334,15,36
Defensin_beta,8,0.5,18,36
Defensin_beta,9,0.7222222222222222,10,36
Defensin_beta,10,0.6388888888888888,13,36
Defensin_beta,11,0.7777777777777778,8,36
Defensin_beta,12,0.6388888888888888,13,36
Defensin_beta,13,0.7222222222222222,10,36
Defensin_beta,14,0.6111111111111112,14,36
Defensin_beta,15,0.7222222222222222,10,36
Defensin_beta,16,0.6388888888888888,13,36
Defensin_beta,17,0.7222222222222222,10,36
Defensin_beta,18,0.6666666666666666,12,36
Defensin_beta,19,0.6944444444444444,11,36
Defensin_beta,20,0.6944444444444444,11,36
Defensin_beta,21,0.5833333333333334,15,36
Defensin_beta,22,0.75,9,36
Defensin_beta,23,0.5833333333333334,15,36
Defensin_beta,24,0.6666666666666666,12,36
Defensin_beta,25,0.6388888888888888,13,36
Defensin_beta,26,0.6666666666666666,12,36
Defensin_beta,27,0.7222222222222222,10,36
Defensin_beta,28,0.6388888888888888,13,36
Defensin_beta,29,0.5833333333333334,15,36
Defensin_beta,30,0.6666666666666666,12,36
Defensin_beta,31,0.5277777777777778,17,36
Defensin_beta,32,0.5833333333333334,15,36
Defensin_beta,33,0.6111111111111112,14,36
Defensin_beta,34,0.7777777777777778,8,36
Defensin_beta,35,0.5277777777777778,17,36
Defensin_beta,36,0.8055555555555556,7,36
Defensin_beta,37,0.5555555555555556,16,36
Defensin_beta,38,0.4722222222222222,19,36
Defensin_beta,39,0.5833333333333334,15,36
Defensin_beta,40,0.6388888888888888,13,36
Defensin_beta,41,0.6666666666666666,12,36
Defensin_beta,42,0.5833333333333334,15,36
Defensin_beta,43,0.6944444444444444,11,36
Defensin_beta,44,0.8611111111111112,5,36
Defensin_beta,45,0.5555555555555556,16,36
Defensin_beta,46,0.6666666666666666,12,36
Defensin_beta,47,0.5833333333333334,15,36
Defensin_beta,48,0.6111111111111112,14,36
Defensin_beta,49,0.6666666666666666,12,36
Defensin_beta,50,0.5,18,36
Defensin_beta,51,0.6388888888888888,13,36
Defensin_beta,52,0.75,9,36
Defensin_beta,53,0.5555555555555556,16,36
Defensin_beta,54,0.7222222222222222,10,36
Defensin_beta,55,0.6944444444444444,11,36
Defensin_beta,56,0.6666666666666666,12,36
Defensin_beta,57,0.6388888888888888,13,36
Defensin_beta,58,0.6944444444444444,11,36
Defensin_beta,59,0.5833333333333334,15,36
Defensin_beta,60,0.6388888888888888,13,36
Defensin_beta,61,0.5555555555555556,16,36
Defensin_beta,62,0.6666666666666666,12,36
Defensin_beta,63,0.6666666666666666,12,36
Defensin_beta,64,0.6111111111111112,14,36
Defensin_beta,65,0.75,9,36
Defensin_beta,66,0.6388888888888888,13,36
Defensin_beta,67,0.7222222222222222,10,36
Defensin_beta,68,0.6111111111111112,14,36
Defensin_beta,69,0.6111111111111112,14,36
Defensin_beta,70,0.6111111111111112,14,36
Defensin_beta,71,0.6388888888888888,13,36
Defensin_beta,72,0.6388888888888888,13,36
Defensin_beta,73,0.6111111111111112,14,36
Defensin_beta,74,0.5833333333333334,15,36
Defensin_beta,75,0.6388888888888888,13,36
Defensin_beta,76,0.7777777777777778,8,36
Defensin_beta,77,0.5277777777777778,17,36
Defensin_beta,78,0.5833333333333334,15,36
Defensin_beta,79,0.6388888888888888,13,36
Defensin_beta,80,0.6111111111111112,14,36
Defensin_beta,81,0.6388888888888888,13,36
Defensin_beta,82,0.5555555555555556,16,36
Defensin_beta,83,0.5833333333333334,15,36
Defensin_beta,84,0.5833333333333334,15,36
Defensin_beta,85,0.5833333333333334,15,36
Defensin_beta,86,0.5555555555555556,16,36
Defensin_beta,87,0.75,9,36
Defensin_beta,88,0.6666666666666666,12,36
Defensin_beta,89,0.5833333333333334,15,36
Defensin_beta,90,0.6666666666666666,12,36
Defensin_beta,91,0.5833333333333334,15,36
Defensin_beta,92,0.8888888888888888,4,36
Defensin_beta,93,0.5277777777777778,17,36
Defensin_beta,94,0.6666666666666666,12,36
Defensin_beta,95,0.6388888888888888,13,36
Defensin_beta,96,0.75,9,36
Defensin_beta,97,0.6944444444444444,11,36
Defensin_beta,98,0.6111111111111112,14,36
Defensin_beta,99,0.6666666666666666,12,36
Defensin_beta,100,0.6666666666666666,12,36
Defensin_beta,101,0.5277777777777778,17,36
Defensin_beta,102,0.75,9,36
Defensin_beta,103,0.6944444444444444,11,36
Defensin_beta,104,0.6388888888888888,13,36
Defensin_beta,105,0.6111111111111112,14,36
Defensin_beta,106,0.6944444444444444,11,36
Defensin_beta,107,0.6666666666666666,12,36
Defensin_beta,108,0.5277777777777778,17,36
Defensin_beta,109,0.6666666666666666,12,36
Defensin_beta,110,0.6111111111111112,14,36
Defensin_beta,111,0.75,9,36
Defensin_beta,112,0.6111111111111112,14,36
Defensin_beta,113,0.6111111111111112,14,36
Defensin_beta,114,0.6388888888888888,13,36
Defensin_beta,115,0.6111111111111112,14,36
Defensin_beta,116,0.5555555555555556,16,36
Defensin_beta,117,0.6388888888888888,13,36
Defensin_beta,118,0.6111111111111112,14,36
Defensin_beta,119,0.6111111111111112,14,36
Defensin_beta,120,0.8055555555555556,7,36
Defensin_beta,121,0.5833333333333334,15,36
Defensin_beta,122,0.6944444444444444,11,36
Defensin_beta,123,0.7222222222222222,10,36
Defensin_beta,124,0.8611111111111112,5,36
Defensin_beta,125,0.5555555555555556,16,36
Defensin_beta,126,0.75,9,36
Defensin_beta,127,0.8611111111111112,5,36
Defensin_beta,128,0.6666666666666666,12,36
Defensin_beta,129,0.6666666666666666,12,36
Defensin_beta,130,0.5833333333333334,15,36
Defensin_beta,131,0.6111111111111112,14,36
Defensin_beta,132,0.6388888888888888,13,36
Defensin_beta,133,0.6111111111111112,14,36
Defensin_beta,134,0.7777777777777778,8,36
Defensin_beta,135,0.75,9,36
Defensin_beta,136,0.8611111111111112,5,36
Defensin_beta,137,0.7222222222222222,10,36
Defensin_beta,138,0.6666666666666666,12,36
Defensin_beta,139,0.7222222222222222,10,36
Defensin_beta,140,0.7777777777777778,8,36
Defensin_beta,141,0.6666666666666666,12,36
Defensin_beta,142,0.6388888888888888,13,36
Defensin_beta,143,0.75,9,36
Defensin_beta,144,0.7222222222222222,10,36
Defensin_beta,145,0.8611111111111112,5,36
Defensin_beta,146,0.5555555555555556,16,36
Defensin_beta,147,0.5833333333333334,15,36
Defensin_beta,148,0.8333333333333334,6,36
Defensin_beta,149,0.5555555555555556,16,36
Defensin_beta,150,0.7222222222222222,10,36
